id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1258691116972605442,1258691116972605442,1588930322000,2020-05-08,11:32:02,W. Europe Daylight Time,1583149135,jsherwoodstudio,Janet Sherwood,,"Time is running out to stop catastrophic #climatechange. Our leaders have let us down - but people worldwide are taking action, from community energy to #schoolstrikes. Join me & @friends_earth to demand that the UK Government takes urgent #climateaction.  https://act.friendsoftheearth.uk/petition/climate …",['friends_earth'],['https://act.friendsoftheearth.uk/petition/climate'],[],0,2,0,"['#climatechange', '#schoolstrikes', '#climateaction']",[],https://twitter.com/JSherwoodStudio/status/1258691116972605442,False,,0,,,,,,,"[{'user_id': '1583149135', 'username': 'JSherwoodStudio'}, {'user_id': '20329672', 'username': 'friends_earth'}]",,,,
1258690868090998784,1258690868090998784,1588930262000,2020-05-08,11:31:02,W. Europe Daylight Time,584162442,iclei,ICLEI,,"WEBINAR: Join @ICLEI_advocacy Yunus Arikan for key updates on multilevel governance for #ClimateAction and the #LGMA roadmap to Glasgow, with #COP25 & #COP26 High Level Champions on local govts' role in climate negotiations.

13 May, 10:00/16:00 CEST
Link:  https://bit.ly/3aTzm59  pic.twitter.com/a7w4kKOiS1",['iclei_advocacy'],['https://bit.ly/3aTzm59'],['https://pbs.twimg.com/media/EXfErH7XYAAaS_v.jpg'],0,2,6,"['#climateaction', '#lgma', '#cop25', '#cop26']",[],https://twitter.com/ICLEI/status/1258690868090998784,False,,0,,,,,,,"[{'user_id': '584162442', 'username': 'ICLEI'}, {'user_id': '96335206', 'username': 'ICLEI_advocacy'}]",,,,
1258690834175852544,1258690834175852544,1588930254000,2020-05-08,11:30:54,W. Europe Daylight Time,341714417,bat_yann,Dr. Yann Gager,,"Yes, please! #ClimateAction #fighteverycrisis https://twitter.com/TimmermansEU/status/1258689681098752006 …",[],['https://twitter.com/TimmermansEU/status/1258689681098752006'],[],0,1,0,"['#climateaction', '#fighteverycrisis']",[],https://twitter.com/Bat_Yann/status/1258690834175852544,False,https://twitter.com/TimmermansEU/status/1258689681098752006,0,,,,,,,"[{'user_id': '341714417', 'username': 'Bat_Yann'}]",,,,
1258689753127534593,1258689753127534593,1588929997000,2020-05-08,11:26:37,W. Europe Daylight Time,1180912929690050560,ecodiddle,Ernest The Ecodiddle,,"Todays #quiz all about compost! ♻️Let's get #ecofriendly & #sustainable by sorting our #waste as we #StayAtHome 
Join in creating a #circulareconomy  
Answer at 3pm.🤔
#lockdown #zerowaste #ClimateAction #ClimateChange #Sustainability #homeschooling #learning #FridaysforFuture pic.twitter.com/Q6ZOqn5byL",[],[],['https://pbs.twimg.com/media/EXfDnK_XgAAT8x0.jpg'],1,7,7,"['#quiz', '#ecofriendly', '#sustainable', '#waste', '#stayathome', '#circulareconomy', '#lockdown', '#zerowaste', '#climateaction', '#climatechange', '#sustainability', '#homeschooling', '#learning', '#fridaysforfuture']",[],https://twitter.com/ecodiddle/status/1258689753127534593,False,,0,,,,,,,"[{'user_id': '1180912929690050560', 'username': 'ecodiddle'}]",,,,
1258689533660606464,1258689533660606464,1588929944000,2020-05-08,11:25:44,W. Europe Daylight Time,1232015487644643328,nigeriaearthday,Earth Day Nigeria,,"Here is a guide on #ClimateAction everyone can be part of.
We recommend this to anyone who wants to teach on the subject matters:
#ClimateAction | #EnvironmentalEducation | #SustainableLiving https://twitter.com/FAO/status/1252994125567311872 …",[],['https://twitter.com/FAO/status/1252994125567311872'],[],0,2,3,"['#climateaction', '#climateaction', '#environmentaleducation', '#sustainableliving']",[],https://twitter.com/NigeriaEarthday/status/1258689533660606464,False,https://twitter.com/FAO/status/1252994125567311872,0,,,,,,,"[{'user_id': '1232015487644643328', 'username': 'NigeriaEarthday'}]",,,,
1258689050157944832,1258689050157944832,1588929829000,2020-05-08,11:23:49,W. Europe Daylight Time,1246515315715997697,ecohealthyyouth,ECO-HEALTHY YOUTH,,"Our HEY Ambassador Frantz Mial from Haiti has participated in our #wearehey campaign with a powerful message! 🌍💚♻️ #FridaysForFuture
#ClimateAction
#ForEveryChild #health #earthday #climatechange #environment #healthierenvironments #unicef #youngactivist #youth #Haiti pic.twitter.com/vvnk8mBGvd",[],[],['https://pbs.twimg.com/media/EXfDBJWXsAAkWYd.jpg'],0,1,3,"['#wearehey', '#fridaysforfuture', '#climateaction', '#foreverychild', '#health', '#earthday', '#climatechange', '#environment', '#healthierenvironments', '#unicef', '#youngactivist', '#youth', '#haiti']",[],https://twitter.com/ECOHEALTHYYOUTH/status/1258689050157944832,False,,0,,,,,,,"[{'user_id': '1246515315715997697', 'username': 'ECOHEALTHYYOUTH'}]",,,,
1258688629842509824,1258688629842509824,1588929729000,2020-05-08,11:22:09,W. Europe Daylight Time,1180912929690050560,ecodiddle,Ernest The Ecodiddle,,"We're #learning about #recycling ♻️this week as we #StayAtHome 
Composting reduces #waste & #methane gas emissions, it also feeds #plants so we need less artificial #fertilizer
#lockdown #zerowaste #ClimateAction #ClimateChange #Sustainability #homeschooling #FridaysForFuture pic.twitter.com/tNy45sD0XK",[],[],['https://pbs.twimg.com/media/EXfCcqtXkAEuqau.jpg'],0,1,0,"['#learning', '#recycling', '#stayathome', '#waste', '#methane', '#plants', '#fertilizer', '#lockdown', '#zerowaste', '#climateaction', '#climatechange', '#sustainability', '#homeschooling', '#fridaysforfuture']",[],https://twitter.com/ecodiddle/status/1258688629842509824,False,,0,,,,,,,"[{'user_id': '1180912929690050560', 'username': 'ecodiddle'}]",,,,
1258688105558806528,1258688105558806528,1588929604000,2020-05-08,11:20:04,W. Europe Daylight Time,856148305,euclimateaction,EU Climate Action,,"Are you working on a solution to adapt to #ClimateChange ?
Join 🇪🇺 @LIFEprogramme webinar on 12 May and find out everything you need to know about
💶LIFE funding for #ClimateAction
📝#EULife20 call priorities
💡best practices from current #LIFEprojects
👉🏽  https://europa.eu/!PF46PW  pic.twitter.com/zshRAKu0mt",['lifeprogramme'],['https://europa.eu/!PF46PW'],['https://pbs.twimg.com/media/EXfCKI2WAAEzaYw.jpg'],1,94,125,"['#climatechange', '#climateaction', '#eulife20', '#lifeprojects']",[],https://twitter.com/EUClimateAction/status/1258688105558806528,False,,0,,,,,,,"[{'user_id': '856148305', 'username': 'EUClimateAction'}, {'user_id': '115669343', 'username': 'LIFEprogramme'}]",,,,
1258688028144476160,1258688028144476160,1588929585000,2020-05-08,11:19:45,W. Europe Daylight Time,162015073,arochaghana,A Rocha Ghana,,"Even though we can't physically gather to demand  for #climateaction, we can still raise our voices for #climatejustice.  We want a green post #COVID19  recovery and protection for the #Atewaforest. @NAkufoAddo @IUCN @GhanaPresidency @GretaThunberg #climatestrikeonline #StaySafe pic.twitter.com/RAtya0Mvgi","['nakufoaddo', 'iucn', 'ghanapresidency', 'gretathunberg']",[],"['https://pbs.twimg.com/media/EXe_KHkWAAAhDUX.jpg', 'https://pbs.twimg.com/media/EXe_ONOWAAAs0Y1.jpg', 'https://pbs.twimg.com/media/EXe_RfCXQAEx9ft.jpg', 'https://pbs.twimg.com/media/EXe_WVRX0AAQ04G.png']",0,6,7,"['#climateaction', '#climatejustice', '#covid19', '#atewaforest', '#climatestrikeonline', '#staysafe']",[],https://twitter.com/arochaghana/status/1258688028144476160,False,,0,,,,,,,"[{'user_id': '162015073', 'username': 'arochaghana'}, {'user_id': '247217109', 'username': 'NAkufoAddo'}, {'user_id': '23638544', 'username': 'IUCN'}, {'user_id': '1968436734', 'username': 'GhanaPresidency'}, {'user_id': '1006419421244678144', 'username': 'GretaThunberg'}]",,,,
1258687361069780992,1258687361069780992,1588929426000,2020-05-08,11:17:06,W. Europe Daylight Time,923085412012384256,gggi_rwanda,GGGI Rwanda,,".@gggi_hq Annul Report 2019 launched today ""Greening #UrbanPlanning & Growth to depict how transformational economic development can go hand in hand with #climateaction & #sustainability! Discover our #successstories, #2019results, #keymessages, & more:  https://report.gggi.org/2019/  pic.twitter.com/woGK4NG6ZZ",['gggi_hq'],['https://report.gggi.org/2019/'],['https://pbs.twimg.com/media/EXfAoSqXYAEUsVs.jpg'],0,6,15,"['#urbanplanning', '#climateaction', '#sustainability', '#successstories', '#2019results', '#keymessages']",[],https://twitter.com/GGGI_Rwanda/status/1258687361069780992,False,,0,,,,,,,"[{'user_id': '923085412012384256', 'username': 'GGGI_Rwanda'}, {'user_id': '461619224', 'username': 'gggi_hq'}]",,,,
1258686859502370817,1258686859502370817,1588929307000,2020-05-08,11:15:07,W. Europe Daylight Time,832916084286177280,hashdmz,#DMZ,,Find the right loan for you Simple clean & slear process. Easy & Quick Unsecured Loan - Revolving Credit Line up to £150k with a 95% approval rate #EthicalFunding #DMZFunding  http://bit.ly/2TfMicF  #ClimateAction,[],['http://bit.ly/2TfMicF'],[],0,1,0,"['#ethicalfunding', '#dmzfunding', '#climateaction']",[],https://twitter.com/HashDMZ/status/1258686859502370817,False,,0,,,,,,,"[{'user_id': '832916084286177280', 'username': 'HashDMZ'}]",,,,
1258686229157220354,1258686229157220354,1588929156000,2020-05-08,11:12:36,W. Europe Daylight Time,68678987,smartenergytv,Smart Energy International,,@Totalhas announced its new #climateaction plan which includes achieving a #net-zero #carbonemission status from its operations globally by 2050. Read the full story here  https://bit.ly/35JnJMc . #climatechange #renewablenergy,[],['https://bit.ly/35JnJMc'],[],0,1,0,"['#climateaction', '#net', '#carbonemission', '#climatechange', '#renewablenergy']",[],https://twitter.com/SmartEnergyTV/status/1258686229157220354,False,,0,,,,,,,"[{'user_id': '68678987', 'username': 'SmartEnergyTV'}]",,,,
1258685595754233858,1258685595754233858,1588929005000,2020-05-08,11:10:05,W. Europe Daylight Time,182663887,simon_a_wood,Simon_A_Wood,,"Planet of the Humans: a muddy cocktail of valid criticisms, disinformation and defeatism

 https://www.greenleft.org.au/content/planet-humans-muddy-cocktail-valid-criticisms-disinformation-and-defeatism … @GreenLeftOnline
#ClimateChange #CapitalismFails #ClimateAction #SocialismWorks",['greenleftonline'],['https://www.greenleft.org.au/content/planet-humans-muddy-cocktail-valid-criticisms-disinformation-and-defeatism'],[],0,3,1,"['#climatechange', '#capitalismfails', '#climateaction', '#socialismworks']",[],https://twitter.com/Simon_A_Wood/status/1258685595754233858,False,,0,,,,,,,"[{'user_id': '182663887', 'username': 'Simon_A_Wood'}, {'user_id': '93191667', 'username': 'GreenLeftOnline'}]",,,,
1258684486650400769,1258527335839498241,1588928741000,2020-05-08,11:05:41,W. Europe Daylight Time,4300297252,ttwoodbridge,Transition Woodbridge,,"Yes! #TransitionWoodbridge has been busy - planting many spaces around #Woodbridge, #Suffolk with community scattered orchards & edible gardens🌱🌿🍎🍓 community fruit harvesting, local wildlife corridors🌼🦋🦉🦔 & other #ClimateAction. See our projects:
 https://transitionwoodbridge.org.uk/community-scattered-orchards/ … pic.twitter.com/RVYXD8Y1n7",['lgspace'],['https://transitionwoodbridge.org.uk/community-scattered-orchards/'],"['https://pbs.twimg.com/media/EXe93HkXkAAoHUU.jpg', 'https://pbs.twimg.com/media/EXe976pWkAEtVlY.jpg', 'https://pbs.twimg.com/media/EXe-gmAXgAAg0hI.jpg', 'https://pbs.twimg.com/media/EXe-kLqWkAAgBsw.jpg']",0,2,1,"['#transitionwoodbridge', '#woodbridge', '#suffolk', '#climateaction']",[],https://twitter.com/ttwoodbridge/status/1258684486650400769,False,,0,,,,,,,"[{'user_id': '4300297252', 'username': 'ttwoodbridge'}, {'user_id': '487812528', 'username': 'LGSpace'}]",,,,
1258683676990324738,1258683676990324738,1588928548000,2020-05-08,11:02:28,W. Europe Daylight Time,72207113,ackerm_ann,Anna Ackermann,,"Acc. to @CarbonBrief: while CO2 build-up will be slightly slower than previously expected due to #COVID19, it'll NOT be enough to substantially slow #globalwarming

Avg CO2 concentrations in 2020 will still increase

#GreenRecovery #ClimateAction r needed

 https://www.carbonbrief.org/analysis-what-impact-will-the-coronavirus-pandemic-have-on-atmospheric-co2 … pic.twitter.com/CgmeUa0MYP",['carbonbrief'],['https://www.carbonbrief.org/analysis-what-impact-will-the-coronavirus-pandemic-have-on-atmospheric-co2'],['https://pbs.twimg.com/media/EXe8c_lWsAEF6Mp.jpg'],0,2,0,"['#covid19', '#globalwarming', '#greenrecovery', '#climateaction']",[],https://twitter.com/ackerm_ann/status/1258683676990324738,False,,0,,,,,,,"[{'user_id': '72207113', 'username': 'ackerm_ann'}, {'user_id': '223416400', 'username': 'CarbonBrief'}]",,,,
1258683187343081472,1258683187343081472,1588928431000,2020-05-08,11:00:31,W. Europe Daylight Time,985873082039656448,zevonenergy,Zevon Energy,,"82% of people are in support of #renewables. That's according to the latest figures published by @beisgovuk. Offshore received the highest support, with results making it clear that despite Covid-19, the public want continued #ClimateAction. 

Article➡  https://renews.biz/60139/ ",['beisgovuk'],['https://renews.biz/60139/'],[],0,1,0,"['#renewables', '#climateaction']",[],https://twitter.com/Zevonenergy/status/1258683187343081472,False,,0,,,,,,,"[{'user_id': '985873082039656448', 'username': 'Zevonenergy'}, {'user_id': '45205091', 'username': 'beisgovuk'}]",,,,
1258683121928634370,1258683121928634370,1588928416000,2020-05-08,11:00:16,W. Europe Daylight Time,413355878,wyeates,Y Æ T-35,,10 states ask energy regulators to postpone pipeline approvals amid pandemic #climatechangeisreal #sustainability #ecofriendly #gogreen #environment #climateemergency #climatechange #climatecrisis #greenearth #climateaction #climatestrike #saveplanetearth https://buff.ly/2YEgcgq ,[],['https://buff.ly/2YEgcgq'],[],0,1,0,"['#climatechangeisreal', '#sustainability', '#ecofriendly', '#gogreen', '#environment', '#climateemergency', '#climatechange', '#climatecrisis', '#greenearth', '#climateaction', '#climatestrike', '#saveplanetearth']",[],https://twitter.com/WYeates/status/1258683121928634370,False,,0,,,,,,,"[{'user_id': '413355878', 'username': 'WYeates'}]",,,,
1258681955467608068,1258681955467608068,1588928138000,2020-05-08,10:55:38,W. Europe Daylight Time,275472219,kimbbeaumont,Kim Beaumont 🇨🇦 🇪🇺,,What a wonderful story. Roads built out of recycled plastic and incentives to collect #plasticwaste in return for food. This caring initiative by the @garbage_cafe and wider #community is inspiring. #thefuturewechoose #ClimateAction  https://www.theguardian.com/cities/2019/dec/24/from-rubbish-to-rice-the-cafe-that-gives-food-in-exchange-for-plastic …,['garbage_cafe'],['https://www.theguardian.com/cities/2019/dec/24/from-rubbish-to-rice-the-cafe-that-gives-food-in-exchange-for-plastic'],[],0,2,1,"['#plasticwaste', '#community', '#thefuturewechoose', '#climateaction']",[],https://twitter.com/KimBBeaumont/status/1258681955467608068,False,,0,,,,,,,"[{'user_id': '275472219', 'username': 'KimBBeaumont'}, {'user_id': '1228351190485700609', 'username': 'garbage_cafe'}]",,,,
1258681751465013248,1258681751465013248,1588928089000,2020-05-08,10:54:49,W. Europe Daylight Time,44128516,unhabitat,UN-Habitat,,"""No challenge poses a greater concern for future generations than #ClimateChange"" 💬Barack Obama. Here are some #ClimateAction ideas being developed across the 🌍. Our favourites include:
🔵More space for🚶‍♀️& 🚴‍♂️
🔵Cleaner public transport🚌
🔵More trees🌳
 https://tmsnrt.rs/2SM8ZXS ",[],['https://tmsnrt.rs/2SM8ZXS'],[],1,7,17,"['#climatechange', '#climateaction']",[],https://twitter.com/UNHABITAT/status/1258681751465013248,False,,0,,,,,,,"[{'user_id': '44128516', 'username': 'UNHABITAT'}]",,,,
1258680653580623872,1258680653580623872,1588927827000,2020-05-08,10:50:27,W. Europe Daylight Time,826943265257582593,calamitypolitic,Calamity Politics,,@SurvivingMyWay Keeping fighting with every ounce of energy every single day for every thing you believe in. Thx for the follow I followed you back. #FlipTheSenate #DitchMoscowMitch #ClimateAction #RidenWithBiden #GOPGenocide #BillBarrIsCorrupt #FBR,['survivingmyway'],[],[],0,1,0,"['#flipthesenate', '#ditchmoscowmitch', '#climateaction', '#ridenwithbiden', '#gopgenocide', '#billbarriscorrupt', '#fbr']",[],https://twitter.com/CalamityPolitic/status/1258680653580623872,False,,0,,,,,,,"[{'user_id': '826943265257582593', 'username': 'CalamityPolitic'}, {'user_id': '220186384', 'username': 'SurvivingMyWay'}]",,,,
1258679626202841088,1258679626202841088,1588927582000,2020-05-08,10:46:22,W. Europe Daylight Time,1221346739829006336,planet3r,Planet 3R,,"Got old Jeans? No more #wastage

We are thrilled to give life to these old #denims (Jeans) by weaving them into another beautiful product.

This is 100% #ecofriendly and 95% #wastes. The finished products could be use as floor mats.

#planet3r #reducereuserecycle #ClimateAction  pic.twitter.com/aweHP7ekMO",[],[],"['https://pbs.twimg.com/media/EXe6XuXXkAEImuh.jpg', 'https://pbs.twimg.com/media/EXe6ZCzWoAANfeR.jpg', 'https://pbs.twimg.com/media/EXe6apHXsAAZMj7.jpg', 'https://pbs.twimg.com/media/EXe6bz1X0AAhdk9.jpg']",0,4,13,"['#wastage', '#denims', '#ecofriendly', '#wastes', '#planet3r', '#reducereuserecycle', '#climateaction']",[],https://twitter.com/Planet3r/status/1258679626202841088,False,,0,,,,,,,"[{'user_id': '1221346739829006336', 'username': 'Planet3r'}]",,,,
1258679302771609601,1258679302771609601,1588927505000,2020-05-08,10:45:05,W. Europe Daylight Time,832916084286177280,hashdmz,#DMZ,,95% approval rate up to £150k Fast Turnaround from Application to Funded Get funded quickly and easily Revolving Credit Line - Unsecured Finance #LowCost #NoFees  http://bit.ly/2TfMicF  #ClimateAction,[],['http://bit.ly/2TfMicF'],[],0,1,0,"['#lowcost', '#nofees', '#climateaction']",[],https://twitter.com/HashDMZ/status/1258679302771609601,False,,0,,,,,,,"[{'user_id': '832916084286177280', 'username': 'HashDMZ'}]",,,,
1258679239991271426,1258679239991271426,1588927490000,2020-05-08,10:44:50,W. Europe Daylight Time,27596901,kanjoo,Charlie Bartlett,,Methane’s global warming potential is 84 times that of CO2 over 20 years  https://bit.ly/35Fugb3  #ClimateAction #ClimateCrisis #ClimateEmergency #oil @UNVolunteers @UNFCCC,"['unvolunteers', 'unfccc']",['https://bit.ly/35Fugb3'],[],0,1,1,"['#climateaction', '#climatecrisis', '#climateemergency', '#oil']",[],https://twitter.com/kanjoo/status/1258679239991271426,False,,0,,,,,,,"[{'user_id': '27596901', 'username': 'kanjoo'}, {'user_id': '276900575', 'username': 'UNVolunteers'}, {'user_id': '17463923', 'username': 'UNFCCC'}]",,,,
1258678898117746689,1258678898117746689,1588927409000,2020-05-08,10:43:29,W. Europe Daylight Time,1154359632,olivertlord,Oliver Lord,,More evidence of the end of the coal era: Anglo American is exiting the #coal business in South Africa  https://www.bloomberg.com/news/articles/2020-05-07/anglo-american-plans-to-spin-off-south-african-coal-business … via @business #climateaction,['business'],['https://www.bloomberg.com/news/articles/2020-05-07/anglo-american-plans-to-spin-off-south-african-coal-business'],[],0,1,1,"['#coal', '#climateaction']",[],https://twitter.com/olivertlord/status/1258678898117746689,False,,0,,,,,,,"[{'user_id': '1154359632', 'username': 'olivertlord'}, {'user_id': '34713362', 'username': 'business'}]",,,,
1258678624875696128,1258678624875696128,1588927343000,2020-05-08,10:42:23,W. Europe Daylight Time,1242811432426668034,co2mustgo,CO2 must GO,,"A way forward? #CarbonPrice! We've got the math:  http://co2mustgo.eu 

Support your local carbon price inititative! @PriceOnIt #ClimateCrisis #ClimateAction @GretaThunberg @fff_europe https://twitter.com/zac4saanich/status/1258237490416062465 …","['priceonit', 'gretathunberg', 'fff_europe']","['http://co2mustgo.eu', 'https://twitter.com/zac4saanich/status/1258237490416062465']",[],2,4,7,"['#carbonprice', '#climatecrisis', '#climateaction']",[],https://twitter.com/co2mustgo/status/1258678624875696128,False,https://twitter.com/zac4saanich/status/1258237490416062465,0,,,,,,,"[{'user_id': '1242811432426668034', 'username': 'co2mustgo'}, {'user_id': '4928497744', 'username': 'PriceOnIt'}, {'user_id': '1006419421244678144', 'username': 'GretaThunberg'}, {'user_id': '1094382325977231360', 'username': 'fff_europe'}]",,,,
1258678512774516737,1258678512774516737,1588927317000,2020-05-08,10:41:57,W. Europe Daylight Time,3028928961,heelleennaaaa,Hellena 🇷🇸,,"The type of #mobility we use in cities has consequences for #pollution and #ClimateChange 
Public transport and zero carbon ways of getting around help make our cities #sustainable and environmentally frendly.

#climate
#environment
#ClimateAction
#zastitizivotnasredina pic.twitter.com/CvJ3Xfl6et",[],[],[],0,2,1,"['#mobility', '#pollution', '#climatechange', '#sustainable', '#climate', '#environment', '#climateaction', '#zastitizivotnasredina']",[],https://twitter.com/Heelleennaaaa/status/1258678512774516737,False,,1,,,,,,,"[{'user_id': '3028928961', 'username': 'Heelleennaaaa'}]",,,,
1258678246893400064,1258678246893400064,1588927253000,2020-05-08,10:40:53,W. Europe Daylight Time,1233401003673882625,annanorvele,Anna Norvele 🌻,,"From September. Still one of my favorite climate strike posters. 

#ClimateStrikeOnline @FFF_Latvia @ProtestsYouth #ClimateAction #ClimateChange pic.twitter.com/sQVUKdLjSp","['fff_latvia', 'protestsyouth']",[],['https://pbs.twimg.com/media/EXe5JYQXgAMWxOM.jpg'],3,13,49,"['#climatestrikeonline', '#climateaction', '#climatechange']",[],https://twitter.com/AnnaNorvele/status/1258678246893400064,False,,0,,,,,,,"[{'user_id': '1233401003673882625', 'username': 'AnnaNorvele'}, {'user_id': '1159044086789287937', 'username': 'FFF_Latvia'}, {'user_id': '1082636395355783168', 'username': 'ProtestsYouth'}]",,,,
1258677928960954379,1258677928960954379,1588927178000,2020-05-08,10:39:38,W. Europe Daylight Time,912241853549948928,decentrnet,Decentr.net,,"Check out @GajaClimate and @Gaja and  https://climategaja.wordpress.com/  Decentr is only worth the beneficial solutions that can be built on it and this one blows our mind. ""[We need a] global market for climate accounting and emissions trading"". @Holochain #ClimateAction #EnergyTransition","['gajaclimate', 'gaja', 'holochain']",['https://climategaja.wordpress.com/'],[],1,6,16,"['#climateaction', '#energytransition']",[],https://twitter.com/DecentrNet/status/1258677928960954379,False,,0,,,,,,,"[{'user_id': '912241853549948928', 'username': 'DecentrNet'}, {'user_id': '1257567569906511873', 'username': 'GajaClimate'}, {'user_id': '213366435', 'username': 'gaja'}, {'user_id': '806968755855224832', 'username': 'holochain'}]",,,,
1258676963620904961,1258676963620904961,1588926947000,2020-05-08,10:35:47,W. Europe Daylight Time,3028928961,heelleennaaaa,Hellena 🇷🇸,,"With the ever most visible signs od #ClimateChange it's easy to feel overwhelmed by the #ClimateEmergency
#energy
#ecology
#climate
#ClimateAction
#ClimateCrisis
#zastitizivotnasredina pic.twitter.com/0cy8hokUHX",[],[],[],0,1,2,"['#climatechange', '#climateemergency', '#energy', '#ecology', '#climate', '#climateaction', '#climatecrisis', '#zastitizivotnasredina']",[],https://twitter.com/Heelleennaaaa/status/1258676963620904961,False,,1,,,,,,,"[{'user_id': '3028928961', 'username': 'Heelleennaaaa'}]",,,,
1258675947248726016,1258675947248726016,1588926705000,2020-05-08,10:31:45,W. Europe Daylight Time,214502417,climatemorgan,Jennifer Morgan,,"""Howey highlights beautifully the connection between caring for #nature and protecting our climate.” - @JuanManSantos 

Inspired guest blog for @TheElders by @howey_ou, a climate activist from China, who calls for #ClimateAction as we tackle #Covid19. https://www.theelders.org/news/connection-between-people-and-nature …","['juanmansantos', 'theelders', 'howey_ou']",['https://www.theelders.org/news/connection-between-people-and-nature'],[],1,15,17,"['#nature', '#climateaction', '#covid19']",[],https://twitter.com/climatemorgan/status/1258675947248726016,False,,0,,,,,,,"[{'user_id': '214502417', 'username': 'climatemorgan'}, {'user_id': '64839766', 'username': 'JuanManSantos'}, {'user_id': '24671422', 'username': 'TheElders'}, {'user_id': '1126766656884068352', 'username': 'howey_ou'}]",,,,
1258675780751630337,1258675780751630337,1588926665000,2020-05-08,10:31:05,W. Europe Daylight Time,500877236,haroldkingston1,Harold Kingston 🐄,,This morning's breakfast entertainment @teagasc @agriculture_ie #smartfarming #ClimateAction  pic.twitter.com/oLKyQYasXg,"['teagasc', 'agriculture_ie']",[],['https://pbs.twimg.com/media/EXe28QkWAAIPXf1.jpg'],1,2,12,"['#smartfarming', '#climateaction']",[],https://twitter.com/HaroldKingston1/status/1258675780751630337,False,,0,,,,,,,"[{'user_id': '500877236', 'username': 'HaroldKingston1'}, {'user_id': '266560101', 'username': 'teagasc'}, {'user_id': '2589328316', 'username': 'agriculture_ie'}]",,,,
1258675703589023744,1258675703589023744,1588926647000,2020-05-08,10:30:47,W. Europe Daylight Time,3028928961,heelleennaaaa,Hellena 🇷🇸,,"The Earth is losing one of its most unique Landscapes at record speed.

#ClimateAction
#climate
#ClimateChange
#climatescience
#zastitizivotnasredina pic.twitter.com/XFsXdTASSQ",[],[],['https://pbs.twimg.com/media/EXe23-6WAAYZ3Xr.jpg'],0,2,4,"['#climateaction', '#climate', '#climatechange', '#climatescience', '#zastitizivotnasredina']",[],https://twitter.com/Heelleennaaaa/status/1258675703589023744,False,,0,,,,,,,"[{'user_id': '3028928961', 'username': 'Heelleennaaaa'}]",,,,
1258674660272717829,1258674660272717829,1588926398000,2020-05-08,10:26:38,W. Europe Daylight Time,1201095989249167360,powershftafrica,Power Shift Africa,,"Kenya has only 7% tree cover

People are using innovative ways of sowing seedballs: 🪂 🛩️ 🏹
#ClimateAction #BirthdayTrees #TreesTreesTrees #GreenRecovery pic.twitter.com/p8sAvuNn3N",[],[],[],1,19,46,"['#climateaction', '#birthdaytrees', '#treestreestrees', '#greenrecovery']",[],https://twitter.com/PowerShftAfrica/status/1258674660272717829,False,,1,,,,,,,"[{'user_id': '1201095989249167360', 'username': 'PowerShftAfrica'}]",,,,
1258674268017172482,1258674268017172482,1588926305000,2020-05-08,10:25:05,W. Europe Daylight Time,856496990,agrirs,Agricultural Recruitment Specialists,,"How Canadian agricultural producers can lead the way in climate 
 http://ow.ly/p7nS50zzpZX 
#climateaction #canadianagriculture #worldleaders",[],['http://ow.ly/p7nS50zzpZX'],[],0,1,2,"['#climateaction', '#canadianagriculture', '#worldleaders']",[],https://twitter.com/AgriRS/status/1258674268017172482,False,,0,,,,,,,"[{'user_id': '856496990', 'username': 'AgriRS'}]",,,,
1258673341159952386,1258673341159952386,1588926084000,2020-05-08,10:21:24,W. Europe Daylight Time,115669343,lifeprogramme,LIFE Programme,,"It’s #FollowFriday #FF! Here are four #LIFEprojects on climate change adaptation 🌤️ you should follow:
➡️ @ClinomicsLife
➡️ @LIFEAdaptate
➡️ @FORECCAsT
➡️ @lifeprimes

Follow our webinar on 📆 12 May to learn more about LIFE funding for #ClimateAction ➡️  https://europa.eu/!PF46PW  pic.twitter.com/YaE7Drivyh","['clinomicslife', 'lifeadaptate', 'foreccast', 'lifeprimes']",['https://europa.eu/!PF46PW'],['https://pbs.twimg.com/media/EXeyFpgWAAAwzeB.jpg'],1,17,30,"['#followfriday', '#ff', '#lifeprojects', '#climateaction']",[],https://twitter.com/LIFEprogramme/status/1258673341159952386,False,,0,,,,,,,"[{'user_id': '115669343', 'username': 'LIFEprogramme'}, {'user_id': '795688886328578053', 'username': 'ClinomicsLife'}, {'user_id': '928657798778454016', 'username': 'LIFEAdaptate'}, {'user_id': '940559629834125312', 'username': 'FORECCAsT'}, {'user_id': '836252558016512000', 'username': 'lifeprimes'}]",,,,
